order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order
ORD001307,CUST1124,James Tate,oroberts@smith.com,2026-03-04 21:27:00,PROD275,Huge Book,Electronics,3,1377.39,0.25,7.95,3107.08,Wallet,Delivered,"USS Williams, FPO AE 26843",South Evelynfort,USA,61429,False
ORD001308,CUST3722,John Key,ewingnicole@hotmail.com,2025-02-25 02:48:00,PROD372,Seat Bag,Sports,3,427.51,0.05,5.42,1223.82,Cash on Delivery,Processing,"76350 Marks Trace Suite 272, Lake Kellyhaven, SC 13698",Kerrchester,Canada,61037,False
ORD001309,CUST3820,Timothy Jackson,thomasmichael@gmail.com,2026-03-30 14:10:00,PROD725,Away Chair,Groceries,10,1068.03,0.17,47.68,8912.33,Net Banking,Delivered,"158 Forbes Groves, Martinezchester, LA 50826",Zhanghaven,Germany,21154,False
ORD001310,CUST2491,Mrs. Christina Oliver,floreslaura@yahoo.com,2025-05-14 19:13:00,PROD995,Alone Phone,Electronics,1,396.56,0.09,38.63,399.5,Cash on Delivery,Delivered,"1340 Perez Way, East Laura, AR 93852",Reyeschester,USA,53709,True
ORD001311,CUST3215,Donna Smith,joshuaburton@wilson.com,2025-04-28 23:44:00,PROD154,Do Phone,Fashion,9,1899.38,0.03,23.97,16605.56,Wallet,Returned,"617 Michael Cliff, New Antonio, NV 29907",North Jeffrey,USA,58642,True
ORD001312,CUST6556,Nicole Gaines,michael52@yahoo.com,2025-05-04 01:32:00,PROD637,Break Phone,Electronics,10,1089.62,0.02,26.95,10705.23,UPI,Pending,"0557 Michael Estate, Barryfurt, NM 35488",Christopherborough,Germany,45546,False
ORD001313,CUST4612,Laurie Monroe,sarahstewart@yahoo.com,2025-10-09 04:52:00,PROD815,Picture Bag,Electronics,3,92.82,0.15,41.9,278.59,Wallet,Processing,"56006 Matthew Key Apt. 517, Nealstad, OR 26814",Richview,USA,77566,False
ORD001314,CUST5527,Austin Krause,josephoneill@yahoo.com,2025-02-06 13:46:00,PROD967,Next Book,Electronics,9,164.91,0.23,23.04,1165.87,Credit Card,Returned,"762 James Grove, Hinesfurt, TX 49876",West Edgarchester,India,44460,True
ORD001315,CUST2328,Robert Anderson,rwilliams@hotmail.com,2026-02-01 21:44:00,PROD184,Beyond Bag,Fashion,1,1726.46,0.22,4.18,1350.82,Net Banking,Processing,"Unit 0148 Box 1297, DPO AE 81165",Bradleyside,India,79287,False
ORD001316,CUST3453,Mary Sanchez,pachecopatricia@hotmail.com,2026-02-06 17:41:00,PROD461,Break Book,Books,6,119.21,0.19,48.43,627.79,Cash on Delivery,Pending,"08058 Mark Shoal, New Davidtown, IL 37544",West Virginiaside,India,97635,False
ORD001317,CUST9847,Nathan Williams,matthewmay@hotmail.com,2026-01-21 09:16:00,PROD588,Than Book,Books,3,174.66,0.24,30.02,428.24,Wallet,Cancelled,"213 Colton Squares, Carrollchester, DC 83911",East Ritaport,India,56883,True
ORD001318,CUST8121,Sandra Parsons,hernandezgina@reed.com,2025-03-31 09:32:00,PROD578,Approach Laptop,Electronics,10,1577.68,0.09,23.44,14380.33,Wallet,Cancelled,"884 George Vista Apt. 609, North John, VA 34542",Woodstad,India,65438,True
ORD001319,CUST9452,Shelby Blake,travis81@gmail.com,2025-12-05 08:56:00,PROD381,Agency Phone,Fashion,4,758.9,0.19,4.43,2463.27,Net Banking,Returned,"43896 Banks Locks Suite 508, Thomasshire, MD 25408",Port David,UK,30137,True
ORD001320,CUST6999,Zachary Kaiser,lscott@yahoo.com,2025-05-01 13:09:00,PROD417,Bit Chair,Fashion,5,1025.81,0.3,18.48,3608.82,Wallet,Pending,"7458 Wilson Summit Apt. 583, West Nicole, NC 29238",Josephview,UK,18950,True
ORD001321,CUST8537,Kara Moreno,alexissalazar@james-gonzalez.com,2025-10-10 22:02:00,PROD732,Red Book,Groceries,8,110.81,0.06,20.51,853.8,Credit Card,Cancelled,"PSC 6276, Box 2236, APO AP 31428",Port Grantmouth,Canada,30738,True
ORD001322,CUST9660,Barbara Harris,cynthia78@hotmail.com,2025-03-06 02:03:00,PROD227,Start Phone,Sports,5,1604.98,0.28,43.26,5821.19,Cash on Delivery,Shipped,"USNS Stein, FPO AE 67861",North Michellefort,India,11074,False
ORD001323,CUST9448,Alyssa Anderson,mikayla02@hotmail.com,2025-11-17 23:16:00,PROD298,Imagine Watch,Beauty,3,1097.22,0.14,44.02,2874.85,Debit Card,Processing,"7353 Davis Villages Suite 391, Lake Jaybury, UT 16714",Masseychester,Canada,61929,True
ORD001324,CUST5835,Mandy Beasley,qmoyer@yahoo.com,2025-07-24 08:15:00,PROD843,Meet Shoes,Sports,3,1347.63,0.04,20.0,3901.17,Wallet,Returned,"11040 William Gateway, Mathisburgh, AK 11633",Harrisonfort,Australia,81880,False
ORD001325,CUST9656,Maria Lopez,deanlewis@gmail.com,2025-07-28 09:10:00,PROD541,Yeah Shoes,Electronics,1,489.22,0.13,35.85,461.47,UPI,Shipped,"2577 Carrillo Motorway, Kingmouth, MA 06779",North Dominique,Germany,68811,True
ORD001326,CUST7122,Hailey Davis,ryan03@hotmail.com,2025-08-25 01:52:00,PROD875,Human Book,Groceries,7,586.79,0.29,19.49,2935.84,Credit Card,Shipped,"687 Thompson Tunnel, Port Kaitlinport, MA 90686",West Elizabeth,USA,78365,False
ORD001327,CUST1381,Paul Brown,feliciathompson@yahoo.com,2026-02-08 07:46:00,PROD784,Effort Laptop,Books,6,683.16,0.2,14.69,3293.86,Net Banking,Returned,"54616 Vargas Highway, Reesemouth, NV 69358",New Victoriashire,Germany,68236,False
ORD001328,CUST4700,Cindy Perry,mollynguyen@roberts.org,2026-02-10 08:55:00,PROD848,Central Laptop,Home,5,1028.4,0.29,26.52,3677.34,Debit Card,Pending,"85723 Ali Center, New Juanborough, NM 75336",Taylorborough,Canada,66716,True
ORD001329,CUST6569,Lauren Ware,katie99@yahoo.com,2026-03-02 08:21:00,PROD138,Respond Book,Beauty,3,934.04,0.25,3.08,2104.67,Cash on Delivery,Returned,"782 Andrew Plaza, North Kristinaville, KS 23819",Contreraston,India,52289,False
ORD001330,CUST5222,Brady Freeman,kingbrandi@gmail.com,2025-05-03 06:58:00,PROD701,Other Book,Beauty,4,421.83,0.23,17.75,1316.99,Credit Card,Cancelled,"08004 Robertson Orchard Apt. 422, Hodgeport, VA 91237",Hendersonberg,UK,81655,True
ORD001331,CUST3027,Jose Castaneda,bryantbrenda@gmail.com,2026-02-18 04:51:00,PROD657,Situation Laptop,Sports,2,184.66,0.21,22.74,314.5,Debit Card,Delivered,"343 Mark Meadows, Brooksmouth, NJ 65736",Lewisberg,USA,51357,True
ORD001332,CUST1642,Patricia Patel,brandon10@yahoo.com,2025-11-20 21:12:00,PROD516,Section Chair,Electronics,8,437.48,0.12,16.15,3096.01,Cash on Delivery,Processing,"140 Gaines Club Apt. 806, Lake Vickieton, KS 52186",Claychester,India,79700,True
ORD001333,CUST8564,Sandra Nelson,stevenskaren@roberts.com,2026-04-16 19:48:00,PROD612,In Chair,Books,9,995.85,0.29,49.57,6413.05,Wallet,Pending,"032 Sherman Loaf, Jenniferstad, ND 58892",Burnsmouth,Australia,96091,True
ORD001334,CUST2835,Wayne Malone,sthompson@delgado.info,2025-01-06 05:13:00,PROD662,Thought Shoes,Groceries,1,1994.54,0.01,5.34,1979.93,Wallet,Delivered,"126 Jorge Square Apt. 631, Thompsonmouth, MO 91993",Jonathanshire,Canada,05514,True
ORD001335,CUST2961,Amy Jacobs,zoneal@gmail.com,2025-05-06 22:24:00,PROD842,Admit Watch,Electronics,6,947.18,0.21,13.19,4502.82,Wallet,Shipped,"62105 Paul Centers Suite 870, Maryhaven, CO 27302",Kathyborough,Australia,90655,True
ORD001336,CUST3018,Nicole Chaney,kdiaz@weeks-eaton.org,2025-07-20 11:39:00,PROD991,Free Phone,Beauty,6,272.18,0.02,15.56,1615.98,Wallet,Pending,"7705 Evans Ramp Apt. 712, Lynchville, LA 92749",Port Shelley,Germany,01741,True
ORD001337,CUST3282,Cameron Wright,tinamyers@lee.com,2025-10-04 09:14:00,PROD874,Attack Watch,Fashion,4,797.02,0.14,41.9,2783.65,Debit Card,Cancelled,"57712 Alicia Extensions Suite 195, Mullinsfort, TN 48288",Angelaburgh,Australia,20835,True
ORD001338,CUST6532,Jacob Andrade,bbarnett@gmail.com,2026-04-28 06:38:00,PROD528,Accept Laptop,Electronics,10,1014.18,0.02,22.56,9961.52,UPI,Shipped,"82933 Sampson Plains, Rosefort, MN 95685",West Leah,India,78964,False
ORD001339,CUST6529,Elizabeth Harding,melissa74@yahoo.com,2025-03-08 16:34:00,PROD343,Factor Watch,Books,7,1881.63,0.01,18.34,13058.04,Net Banking,Pending,"72831 Sandra Crossing Suite 088, New Timothyfurt, ME 46457",Lake Ericaside,UK,15064,True
ORD001340,CUST4161,Erica Smith,ftucker@king-graham.org,2025-09-23 22:06:00,PROD995,Difference Laptop,Sports,2,1493.95,0.13,42.33,2641.8,Debit Card,Pending,"3646 Allen Forges Apt. 477, Juliachester, ID 63351",East Laura,Germany,91254,False
ORD001341,CUST4487,Steven Shaw,aaron37@clark-mercado.info,2025-07-23 19:05:00,PROD202,Election Shoes,Groceries,1,775.64,0.21,3.63,616.39,Debit Card,Returned,"52194 Luis Roads Apt. 472, Johnsonfort, SD 74382",Martinland,Germany,35848,False
ORD001342,CUST8950,Kevin Hayes,ismith@hotmail.com,2025-07-02 01:52:00,PROD534,Would Chair,Sports,7,1020.61,0.06,28.6,6744.21,Cash on Delivery,Delivered,"817 Washington Stravenue, South Ryan, RI 58332",Alexandriaport,USA,66818,True
ORD001343,CUST8330,Melanie Reed,hwilson@hotmail.com,2025-09-26 08:18:00,PROD898,Population Shoes,Home,1,236.08,0.09,27.73,242.56,UPI,Cancelled,"9616 Megan Island Apt. 574, Woodsview, NV 84414",North Donald,USA,67031,False
ORD001344,CUST4829,Jesse Wood,reillykatelyn@harrison.net,2026-03-18 21:58:00,PROD760,Thus Book,Sports,9,1474.63,0.16,20.37,11168.57,Cash on Delivery,Processing,"Unit 2290 Box 0059, DPO AE 42403",Michaelville,India,57930,True
ORD001345,CUST7033,Frank Diaz,jessica19@ramirez.com,2025-02-22 21:23:00,PROD678,Issue Phone,Beauty,8,1383.76,0.01,41.11,11000.49,Credit Card,Cancelled,"23933 Kim Track Suite 533, Natalieborough, VT 48791",Edwardsshire,Germany,88390,False
ORD001346,CUST7600,Laura Bright,jessicawilson@hendricks-fox.net,2025-10-21 05:59:00,PROD874,Middle Phone,Beauty,1,1430.73,0.14,12.76,1243.19,Wallet,Processing,"788 Kimberly Turnpike Suite 376, North Brianna, NH 29270",Port Samuel,Canada,50940,False
ORD001347,CUST8474,Keith Sandoval,sarah00@hotmail.com,2026-01-28 19:36:00,PROD191,Question Phone,Home,7,1739.81,0.2,41.51,9784.45,Debit Card,Returned,"072 Moore Ridge Apt. 107, Lake Hunter, MO 47122",South Zachary,Canada,45803,False
ORD001348,CUST9199,David Cook,rojasronald@gmail.com,2025-10-24 12:40:00,PROD417,Author Phone,Sports,10,500.16,0.1,5.15,4506.59,Debit Card,Pending,"98724 Spencer Stravenue Suite 088, Adrianmouth, MD 26778",West Jamesfurt,USA,44899,True
ORD001349,CUST1897,Karen Kim,arthur70@miller-lee.com,2025-02-25 05:53:00,PROD517,Issue Phone,Beauty,4,592.39,0.04,48.46,2323.24,Credit Card,Delivered,"12815 Kelley Plaza Suite 027, Jeffreyshire, OH 20894",West Tiffanyshire,Canada,22868,False
ORD001350,CUST8241,Daniel Garcia,harrellronald@knight.com,2025-03-21 12:40:00,PROD278,Nice Bag,Fashion,2,917.08,0.13,44.58,1640.3,UPI,Returned,"483 Osborne Track Apt. 672, New Ralph, TN 54733",South Thomasstad,Canada,46362,True
ORD001351,CUST9523,Joann Sanchez,craig05@hotmail.com,2025-09-24 19:14:00,PROD241,Sometimes Bag,Sports,6,1341.94,0.18,18.09,6620.43,Credit Card,Processing,"2504 Harold Spurs Apt. 085, Allisonberg, MA 63996",Katelynfort,Germany,82982,True
ORD001352,CUST6592,Joseph Hernandez,mcguirechristopher@mccormick.com,2026-04-05 11:26:00,PROD130,Particularly Phone,Groceries,2,1963.29,0.27,28.31,2894.71,Debit Card,Delivered,"0816 Christopher Roads Suite 661, Lake Justin, KY 58231",Brandonton,UK,41380,False
ORD001353,CUST7198,Eric Rush,conniejohnson@dean.com,2025-10-06 21:09:00,PROD452,Policy Watch,Beauty,7,1323.53,0.03,27.53,9014.3,Credit Card,Cancelled,"6580 Kristina Lock, New Jeff, NM 18864",West Michael,USA,67346,True
ORD001354,CUST9659,Anne Johnson,michaelpatton@pitts-contreras.com,2025-10-15 15:51:00,PROD421,Expert Phone,Home,7,201.01,0.25,44.11,1099.41,Credit Card,Processing,"3900 Jordan Forest Apt. 488, Simpsonburgh, MD 14196",Alejandroshire,Germany,49846,True
ORD001355,CUST5454,Jeffrey Cunningham,charlessummers@hotmail.com,2026-02-02 08:25:00,PROD741,More Laptop,Groceries,9,302.16,0.18,38.66,2268.6,Credit Card,Cancelled,"Unit 6688 Box 1303, DPO AP 72010",Noahville,USA,89546,False
ORD001356,CUST2025,Brendan Brown,mark66@gmail.com,2026-01-21 07:00:00,PROD156,Hope Laptop,Groceries,1,1337.09,0.15,30.02,1166.55,Net Banking,Delivered,"53612 Powell Parkway, Fosterburgh, WV 77047",Sarahshire,Canada,41012,True
ORD001357,CUST1785,Jack Peters DDS,owensjesse@gmail.com,2025-02-08 02:42:00,PROD167,Behind Watch,Sports,4,1629.56,0.1,48.47,5914.89,Credit Card,Pending,"60426 Joseph Trail Suite 716, Benjaminview, WI 14235",Jacobview,Canada,37716,False
ORD001358,CUST3903,Melanie Mason,srodgers@andersen.org,2025-02-11 09:40:00,PROD983,Success Bag,Sports,10,150.96,0.22,2.72,1180.21,Debit Card,Delivered,"780 Larson Oval, Taylorborough, OH 25710",Wrightfurt,Canada,43133,False
ORD001359,CUST1275,Emily Thompson,zsmith@yahoo.com,2025-11-25 13:40:00,PROD607,Father Watch,Books,3,105.35,0.11,31.88,313.16,Wallet,Shipped,"6440 Ryan Crossing, West James, MD 46798",Paulside,Germany,26382,False
ORD001360,CUST3130,Tony Cortez,amandamcmillan@ward.com,2025-03-25 01:45:00,PROD710,Explain Shoes,Home,8,1771.44,0.22,38.15,11091.94,Credit Card,Delivered,"USNV Mejia, FPO AA 44969",West Richardside,Canada,66471,True
ORD001361,CUST2094,Kayla Hill,gonzalesthomas@myers.com,2026-01-17 15:46:00,PROD887,Alone Chair,Home,8,1846.04,0.28,49.1,10682.29,Credit Card,Cancelled,"937 Jessica Gateway, South Terry, IA 32461",South David,UK,59110,False
ORD001362,CUST6863,Jessica Carter,carpentermegan@yahoo.com,2025-02-04 06:12:00,PROD832,Note Shoes,Fashion,4,910.46,0.03,6.63,3539.21,UPI,Shipped,"Unit 7492 Box 9449, DPO AP 25913",East Robertstad,UK,84020,True
ORD001363,CUST2665,Brooke Cline,twagner@hotmail.com,2025-08-28 17:59:00,PROD180,Under Phone,Fashion,2,931.19,0.06,49.81,1800.45,Credit Card,Processing,"66783 Anthony Club Suite 131, Coletown, IA 40138",East Angelaside,UK,29547,True
ORD001364,CUST6651,Brian Flores,garciarichard@meyers.net,2025-04-23 13:15:00,PROD485,Article Laptop,Fashion,9,1959.19,0.1,23.39,15892.83,Debit Card,Cancelled,"895 Charles Knoll, Kimberlybury, NJ 71827",West Toddview,UK,11850,True
ORD001365,CUST6292,Lauren Miller,asmith@gmail.com,2026-04-02 21:34:00,PROD148,Eat Shoes,Groceries,5,617.66,0.18,36.3,2568.71,Net Banking,Processing,"46026 Lisa Inlet Suite 892, West Daniel, OH 91767",Port Susan,Germany,56371,True
ORD001366,CUST5098,Annette Conner,bradley62@brown.com,2026-05-14 03:27:00,PROD951,Bank Laptop,Books,5,573.1,0.02,22.59,2830.78,Net Banking,Returned,"970 Taylor Ridges Apt. 099, Dayburgh, NE 70096",Barnesstad,Canada,07004,True
ORD001367,CUST2231,Mrs. Kristen Farmer,carterscott@ruiz.com,2026-04-20 04:57:00,PROD114,Never Chair,Fashion,8,1483.13,0.15,25.67,10110.95,Cash on Delivery,Processing,"43903 Carrie Drives Apt. 056, South Laura, AL 83402",Lake Shari,India,65045,False
ORD001368,CUST3811,Roger Orozco,bryanjackson@gmail.com,2026-04-03 18:34:00,PROD686,No Phone,Home,3,209.16,0.06,25.97,615.8,Cash on Delivery,Delivered,"29322 Lambert Extensions Suite 401, Brittanybury, TX 39264",Townsendstad,UK,38726,False
ORD001369,CUST3903,Bradley Herrera,carol78@gmail.com,2025-04-30 13:55:00,PROD656,Art Bag,Home,4,1750.09,0.16,43.83,5924.13,Net Banking,Cancelled,"463 Jenkins Rapid, South Megan, SC 85641",Deborahview,India,44565,False
ORD001370,CUST9922,Kimberly Ward,cadkins@carpenter.com,2025-04-28 18:48:00,PROD836,Beyond Bag,Books,8,1919.74,0.01,39.28,-15243.62,Net Banking,Cancelled,"59804 Jason Creek, Emilyshire, KS 02910",North Christopherfurt,Australia,04563,True
ORD001371,CUST9491,Luke Gonzalez,jacob62@pacheco.com,2025-08-21 15:44:00,PROD898,Right Chair,Fashion,1,808.31,0.28,11.8,593.78,Credit Card,Delivered,"4266 Jerry Light, West Brianside, ID 14316",North Thomasmouth,Germany,16370,True
ORD001372,CUST6372,Lauren Stewart,cookdaniel@hotmail.com,2025-07-12 17:09:00,PROD790,Public Shoes,Electronics,2,1319.53,0.05,11.2,2518.31,Net Banking,Shipped,"190 Mckenzie Throughway, Robertmouth, IN 84083",Ericchester,Australia,30101,False
ORD001373,CUST2193,Jacob Ruiz,michaelbaker@gmail.com,2025-01-08 10:34:00,PROD635,Reach Bag,Groceries,8,1874.43,0.21,20.25,11866.65,Debit Card,Processing,"USNS Bush, FPO AP 99735",Mendozaville,India,07621,True
ORD001374,CUST5399,Gabriel Henderson,bianca35@alexander-roberts.com,2025-06-17 18:25:00,PROD340,Particularly Watch,Sports,8,1511.15,0.29,27.88,8611.21,Wallet,Cancelled,"75322 Shields Road Suite 526, West Alisonhaven, VT 69196",South Lisaside,Canada,33173,False
ORD001375,CUST1555,Wesley Stewart,jonesfrancisco@wilson-carter.net,2026-02-06 17:55:00,PROD719,Forget Bag,Beauty,1,1906.41,0.04,45.93,1876.08,Debit Card,Shipped,"Unit 4673 Box 1371, DPO AP 62099",Christophertown,Australia,89943,False
ORD001376,CUST6533,Kyle Collins,danielsthomas@gmail.com,2026-05-15 23:38:00,PROD966,Dark Bag,Sports,5,1017.19,0.09,6.5,4634.71,Wallet,Cancelled,"176 Steven Loaf, East Debraton, CT 88594",South Jason,Canada,29553,True
ORD001377,CUST8231,Mary Boyd,pmartin@harrison-james.biz,2025-11-28 02:18:00,PROD193,Event Book,Fashion,6,906.47,0.16,22.89,4591.5,Debit Card,Pending,"154 Kimberly Stream, Lake Patriciamouth, FL 38630",North Robertview,Canada,27472,False
ORD001378,CUST8405,Michael Turner,kingyolanda@rich-hopkins.biz,2025-08-18 12:30:00,PROD381,Charge Watch,Groceries,4,1080.84,0.29,9.34,3078.93,Credit Card,Cancelled,"30642 Laura Manors, Richardbury, PA 46075",Lake Jacquelineberg,Canada,31704,True
ORD001379,CUST8151,Michael Myers,brucetyler@scott-lopez.com,2026-01-04 20:42:00,PROD617,Billion Watch,Beauty,8,992.32,0.16,19.22,6687.61,Debit Card,Processing,"USNV Carpenter, FPO AA 01752",Johnsonmouth,USA,85117,False
ORD001380,CUST9591,Ashley Vazquez,pbaird@velazquez.com,2025-09-22 18:12:00,PROD100,Put Watch,Beauty,8,1988.41,0.01,32.17,15780.38,Debit Card,Shipped,"107 Danielle Plain, Raymouth, WA 49750",North Angelahaven,Australia,30309,True
ORD001381,CUST7241,Mrs. Melissa Morris,tracy73@gmail.com,2025-07-08 01:44:00,PROD845,Example Phone,Home,5,1766.63,0.2,43.39,7109.91,Cash on Delivery,Delivered,"973 Blake Neck Apt. 168, Ericstad, IA 10528",Roblesmouth,UK,06894,True
ORD001382,CUST7136,Aaron Elliott,millerjulie@hotmail.com,2025-01-16 21:07:00,PROD374,Generation Book,Fashion,3,562.8,0.16,38.92,1457.18,Wallet,Shipped,"0952 Mark Turnpike Suite 095, Dorseyberg, CA 70052",Sergioberg,UK,51693,False
ORD001383,CUST5040,Anthony Shah,chase11@reed.biz,2025-10-31 12:12:00,PROD749,Cost Shoes,Beauty,3,709.27,0.24,14.71,1631.85,Wallet,Returned,"806 Christopher Crossing, Lake Lorraine, OR 44047",New Edgar,Australia,21497,False
ORD001384,CUST2689,Tyler Lopez,wjimenez@gmail.com,2026-02-09 12:53:00,PROD448,Thank Watch,Fashion,0,1733.25,0.06,48.02,6565.04,UPI,Cancelled,"561 Thompson Mount, West Christopherview, HI 65618",Lopezborough,India,41860,False
ORD001385,CUST7374,Crystal Henry,rebekahgarcia@yahoo.com,2025-04-06 17:48:00,PROD271,Seven Phone,Fashion,6,1446.23,0.28,8.89,6256.6,Net Banking,Shipped,"07937 Rodriguez Run Suite 199, Douglaston, TN 43661",Lake Susan,Canada,43755,True
ORD001386,CUST9265,Sergio Davidson,michael87@franklin-faulkner.org,2026-03-21 22:14:00,PROD208,Door Phone,Beauty,6,1061.83,0.23,18.5,4924.15,Net Banking,Processing,"3795 Hernandez Pike, South Susanland, OR 19976",East Malikville,Germany,86969,False
ORD001387,CUST1256,Angel Rios,johnsonmark@dougherty-rhodes.com,2025-01-14 20:31:00,PROD724,Trouble Book,Groceries,9,529.38,0.12,42.51,4235.2,Net Banking,Shipped,"412 Donald Stream Apt. 232, New Timothybury, WV 42673",Brownshire,Australia,40400,False
ORD001388,CUST9393,Ronald Garcia,riggstheresa@hotmail.com,2026-02-27 08:14:00,PROD944,Unit Phone,Electronics,1,392.35,0.19,6.0,323.8,Credit Card,Returned,"9213 Roger Streets, East Nicholas, NC 01356",South Carlos,UK,14487,False
ORD001389,CUST2409,Angela Cole,jennifer88@gmail.com,2025-03-26 01:12:00,PROD958,Now Book,Fashion,9,1666.88,0.1,11.8,13513.53,Net Banking,Pending,"473 Cody Underpass Apt. 704, Randallport, MN 41547",Anthonyfort,Germany,02500,True
ORD001390,CUST3842,Thomas Hull,melissastark@hotmail.com,2025-06-16 09:29:00,PROD474,Several Phone,Fashion,2,656.9,0.1,5.36,1187.78,Net Banking,Returned,"082 Zachary Islands, Port Sarahside, NM 63578",West Zachary,UK,97012,True
ORD001391,CUST2787,John Gay,craig33@hotmail.com,2025-05-02 13:28:00,PROD390,Along Chair,Groceries,6,96.36,0.29,13.29,423.78,Credit Card,Processing,"6670 Lewis Fort, North Ashleyland, NE 91853",North Veronicashire,India,44067,False
ORD001392,CUST8747,Daniel Larson,jessicarandall@yahoo.com,2025-04-01 14:24:00,PROD674,Reveal Laptop,Sports,10,1060.78,0.3,34.8,7460.26,Cash on Delivery,Cancelled,"9170 Todd Roads Apt. 061, North Paula, MN 68312",North Thomas,USA,13149,False
ORD001393,CUST7589,Ronald Cole,kennethhansen@yahoo.com,2025-01-04 08:23:00,PROD266,Either Shoes,Home,3,473.84,0.15,27.89,1236.18,Wallet,Shipped,"65299 Matthew Forges Suite 791, North Lisa, WA 95955",New Michaelside,UK,87196,False
ORD001394,CUST5579,Alison Young,knappamanda@hotmail.com,2025-01-30 10:55:00,PROD405,Pm Chair,Fashion,10,1015.35,0.24,22.49,7739.15,Debit Card,Delivered,"445 Murphy Squares Suite 817, Kellyburgh, MD 34619",Lake Michaelland,UK,48985,False
ORD001395,CUST6199,Mary Barnes,elliottgrant@gmail.com,2025-09-19 10:47:00,PROD906,Shoulder Bag,Groceries,5,1084.99,0.1,29.42,4911.87,Wallet,Shipped,"9930 Charles Glens Apt. 405, South Crystaltown, CA 33903",Stephaniestad,Germany,41045,True
ORD001396,CUST6444,Abigail Williams,benjamin46@sweeney-king.info,2025-09-15 04:19:00,PROD126,Image Shoes,Groceries,10,1821.42,0.29,40.62,12972.7,Credit Card,Delivered,"8752 Sullivan Haven, Port Julian, DC 41953",Hendersonland,India,25721,True
ORD001397,CUST3148,Melissa Morrison,huertadaniel@stafford.com,2025-03-21 09:23:00,PROD758,Responsibility Chair,Groceries,4,1174.73,0.26,3.64,3480.84,Credit Card,Processing,"159 Guzman Inlet, North Matthew, NV 09759",Scottchester,Germany,90123,False
ORD001398,CUST7974,Travis Washington,loriwhitaker@gmail.com,2025-02-05 06:00:00,PROD668,Process Bag,Fashion,6,683.16,0.01,10.2,4068.17,Cash on Delivery,Returned,"31976 Brown Lake, Tabithaville, NY 33790",Joshuashire,India,55475,False
